actual,proposed
0.0,34.72520065307617
0.0,34.77726364135742
0.0,34.78256607055664
0.0,34.787662506103516
0.0,34.79256057739258
0.0,34.79727554321289
0.0,34.8465690612793
0.0,34.9387321472168
0.0,35.027347564697266
0.0,35.02302932739258
0.0,34.97411346435547
0.0,34.97184371948242
0.0,34.96965789794922
0.0,34.922794342041016
0.0,34.788211822509766
0.0,34.61404037475586
0.0,34.44656753540039
0.0,34.28553771972656
0.0,34.0859375
0.0,33.894012451171875
0.0,33.66470718383789
0.0,33.39945602416992
0.0,33.099647521972656
0.0,32.76660919189453
0.0,32.401615142822266
0.0,32.00589370727539
0.0,31.580629348754883
0.0,30.954153060913086
0.0,30.65886878967285
0.0,30.374940872192383
0.0,30.146697998046875
0.0,29.92723274230957
0.0,29.760971069335938
0.0,29.55634117126465
0.0,29.359582901000977
0.0,29.033239364624023
0.0,28.901363372802734
0.0,28.729795455932617
0.0,28.5648250579834
0.0,28.495725631713867
0.0,28.474044799804688
0.0,28.45319938659668
0.0,28.343631744384766
0.0,28.19351577758789
0.0,28.093936920166016
0.0,27.818315505981445
0.0,27.733165740966797
0.0,27.65129280090332
0.0,27.572568893432617
0.0,27.496871948242188
0.0,27.42408561706543
0.0,27.39885902404785
0.0,27.351280212402344
0.0,27.23933219909668
0.0,27.221210479736328
0.0,27.248552322387695
0.0,27.212312698364258
0.0,26.91539764404297
0.0,26.73068618774414
0.0,26.508316040039062
0.0,26.294498443603516
0.0,26.088903427124023
0.0,25.891216278076172
0.0,25.518360137939453
0.0,25.34261703491211
0.0,25.173633575439453
0.0,25.055912017822266
0.0,24.987483978271484
0.0,24.876922607421875
0.0,24.770612716674805
0.0,24.62363052368164
0.0,24.4822998046875
0.0,24.39116859436035
0.0,24.303543090820312
0.0,24.174524307250977
0.0,24.00570297241211
0.0,23.75385284423828
0.0,23.511688232421875
0.0,23.23407554626465
0.0,22.922374725341797
0.0,22.577899932861328
0.0,22.2019100189209
0.0,21.840381622314453
0.0,21.53752326965332
0.0,21.24631118774414
0.0,20.96630096435547
0.0,20.697059631347656
0.0,20.438173294067383
0.0,20.189245223999023
0.0,19.94989013671875
0.0,19.719741821289062
0.0,19.45368194580078
0.0,19.19785499572754
0.0,18.951866149902344
0.0,18.71533966064453
0.0,18.487911224365234
0.0,18.31399154663086
0.0,18.14676284790039
0.0,17.985965728759766
0.0,17.786588668823242
0.0,17.55011749267578
0.0,17.32274055480957
0.0,17.059349060058594
0.0,16.716562271118164
0.0,16.29743003845215
0.0,15.84965705871582
0.0,15.463869094848633
0.0,15.13768196105957
0.0,14.824041366577148
0.0,14.56722640991211
0.0,14.320289611816406
0.0,14.12761402130127
0.0,13.94234848022461
0.0,13.764208793640137
0.0,13.592921257019043
0.0,13.38345718383789
0.0,13.137286186218262
0.0,12.94534683227539
0.0,12.76078987121582
0.0,12.583332061767578
0.0,12.457462310791016
0.0,12.381196975708008
0.0,12.263101577758789
0.0,12.015257835388184
0.0,11.821709632873535
0.0,11.635605812072754
0.0,11.456660270690918
0.0,11.23983383178711
0.0,10.98658275604248
0.0,10.698312759399414
0.0,10.465888977050781
0.0,10.197646141052246
0.0,9.8949556350708
0.0,9.559144020080566
0.0,9.191484451293945
0.0,8.837965965270996
0.0,8.453280448913574
0.0,8.083391189575195
0.0,7.4735493659973145
0.0,7.186105251312256
0.0,6.909716606140137
0.0,6.599194526672363
0.0,6.3006157875061035
0.0,5.968757152557373
0.0,5.604898929595947
0.0,5.255035400390625
0.0,4.873868465423584
0.0,4.462597846984863
0.0,4.0223822593688965
0.0,3.5543339252471924
0.0,3.0595242977142334
0.0,2.628509283065796
0.0,2.2588353157043457
0.0,1.9481431245803833
0.0,1.6494005918502808
0.0,1.3621481657028198
0.0,0.9964168071746826
0.0,0.6895156502723694
0.0,0.394418329000473
0.0,0.20019802451133728
0.0,0.058207444846630096
0.0,0.05596869811415672
0.0,0.0538160540163517
0.0,0.1860368698835373
0.0,0.17888160049915314
0.0,0.17200154066085815
0.0,0.2101496458053589
0.0,0.2468305230140686
0.0,0.2821005880832672
0.0,0.3160141110420227
0.0,0.4381503760814667
0.0,0.5555890798568726
0.0,0.7132706642150879
0.0,0.864887535572052
0.0,1.1002000570297241
0.0,1.5055125951766968
0.0,1.9399995803833008
0.0,2.44730281829834
0.0,3.0246212482452393
0.0,3.6692585945129395
0.0,4.289102077484131
0.0,4.885105609893799
0.0,5.45818567276001
0.0,6.0092244148254395
0.0,6.539069175720215
0.0,7.048535346984863
0.0,7.583170413970947
0.0,8.09724235534668
0.0,8.546778678894043
0.0,9.306849479675293
0.0,9.6651029586792
0.0,10.009576797485352
0.0,10.296038627624512
0.0,10.616246223449707
0.0,10.924139022827148
0.0,11.22018814086914
0.0,12.17626667022705
0.0,12.782258033752441
0.0,13.454469680786133
0.0,14.190354347229004
0.0,14.942695617675781
0.0,15.710864067077637
0.0,16.494251251220703
0.0,17.29227066040039
0.0,17.970069885253906
0.0,18.532278060913086
0.0,19.028099060058594
0.0,19.460086822509766
0.0,19.875457763671875
0.0,20.319618225097656
0.0,20.56764030456543
0.0,20.806123733520508
0.0,20.901147842407227
0.0,21.037281036376953
0.0,21.212940216064453
0.0,21.47136878967285
0.0,21.764619827270508
0.0,22.09135627746582
0.0,22.450288772583008
0.0,22.79541778564453
0.0,23.12727165222168
0.0,23.40159797668457
0.0,23.71013641357422
0.0,24.37987518310547
0.0,24.695552825927734
0.0,24.95432472229004
0.0,25.15837860107422
0.0,25.399349212646484
0.0,25.586288452148438
0.0,25.938873291015625
0.0,26.149824142456055
0.0,26.352663040161133
0.0,26.458171844482422
0.0,26.470096588134766
0.0,26.43680191040039
0.0,26.315261840820312
0.0,26.198396682739258
0.0,26.130788803100586
0.0,26.065780639648438
0.0,25.958511352539062
0.0,25.900129318237305
0.0,25.843994140625
0.0,25.745254516601562
0.0,25.516019821166992
0.0,25.20608139038086
0.0,24.773771286010742
0.0,23.870588302612305
0.0,23.355356216430664
0.0,22.81517791748047
0.0,22.2957763671875
0.0,21.7515869140625
0.0,21.27309226989746
0.0,20.857765197753906
0.0,20.324121475219727
0.0,19.766237258911133
0.0,19.140287399291992
0.0,18.404123306274414
0.0,17.60674476623535
0.0,16.795272827148438
0.0,15.970250129699707
0.0,15.132195472717285
0.0,14.326374053955078
0.0,13.551546096801758
0.0,12.67222785949707
0.0,11.73720645904541
0.0,10.83814811706543
0.0,10.063191413879395
0.0,9.407567977905273
0.0,8.77716064453125
0.0,8.30528736114502
0.0,7.8515625
0.0,7.460052490234375
0.0,7.083600044250488
0.0,6.676863193511963
0.0,6.285769939422607
0.0,5.909718990325928
0.0,5.503371715545654
0.0,5.1126532554626465
0.0,4.6026716232299805
0.0,4.112305164337158
0.0,3.640798330307007
0.0,3.14266300201416
0.0,2.113609552383423
0.0,1.5846890211105347
0.0,1.0761115550994873
0.0,0.6766180992126465
0.0,0.2477262020111084
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.18389222025871277
0.0,1.3854199647903442
0.0,2.5407352447509766
0.0,3.696378707885742
0.0,4.762810707092285
0.0,5.788226127624512
0.0,6.818966388702393
0.0,7.810062408447266
0.0,8.718276023864746
0.0,9.546794891357422
0.0,10.20915699005127
0.0,10.75652027130127
0.0,11.327593803405762
0.0,11.876704216003418
0.0,12.494217872619629
0.0,13.132743835449219
0.0,13.657184600830078
0.0,14.116695404052734
0.0,14.46900463104248
0.0,14.76300048828125
0.0,14.956161499023438
0.0,15.09713363647461
0.0,15.143157005310059
0.0,15.142646789550781
0.0,15.097392082214355
0.0,15.009114265441895
0.0,14.968996047973633
0.0,14.840892791748047
0.0,14.672957420349121
0.0,14.556241035461426
0.0,14.399253845214844
0.0,14.203540802001953
0.0,13.925827980041504
0.0,13.4020357131958
0.0,12.931336402893066
0.0,12.344449996948242
0.0,11.06192398071289
0.0,10.323124885559082
0.0,9.567976951599121
0.0,8.055891036987305
0.0,7.2088942527771
0.0,6.215419769287109
0.0,5.170632839202881
0.0,4.076502799987793
0.0,1.9250644445419312
0.0,0.6871865391731262
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9742003083229065
0.0,2.055804491043091
0.0,3.095808506011963
0.0,4.051048755645752
0.0,5.014312744140625
0.0,5.94052791595459
0.0,6.831119537353516
0.0,7.642693996429443
0.0,8.423053741455078
0.0,9.128637313842773
0.0,9.717558860778809
0.0,10.239066123962402
0.0,10.695751190185547
0.0,11.179636001586914
0.0,11.644909858703613
0.0,12.09228801727295
0.0,12.47769546508789
0.0,12.80351734161377
0.0,13.072042465209961
0.0,13.330241203308105
0.0,13.533748626708984
0.0,13.68466567993164
0.0,13.785014152526855
0.0,13.836739540100098
0.0,13.796948432922363
0.0,13.713924407958984
0.0,13.589334487915039
0.0,13.51429557800293
0.0,13.442142486572266
0.0,13.328004837036133
0.0,13.218257904052734
0.0,13.067967414855957
0.0,12.923458099365234
0.0,12.694979667663574
0.0,12.385761260986328
0.0,11.998912811279297
0.0,11.58218002319336
0.0,11.091948509216309
0.0,10.531044006347656
0.0,9.902190208435059
0.0,9.207995414733887
0.0,8.450973510742188
0.0,7.678308486938477
0.0,6.845833778381348
0.0,5.010570049285889
0.0,4.0121235847473145
0.0,2.9625515937805176
0.0,1.9085842370986938
0.0,0.8503904938697815
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.356406033039093
0.0,1.4617714881896973
0.0,2.5693864822387695
0.0,3.679164409637451
0.0,4.791022300720215
0.0,5.949639797210693
0.0,7.108458042144775
0.0,8.267470359802246
0.0,9.381905555725098
0.0,11.483835220336914
0.0,12.474563598632812
0.0,13.427186965942383
0.0,14.387934684753418
0.0,15.31173038482666
0.0,16.199995040893555
0.0,17.054096221923828
0.0,17.875349044799805
0.0,18.620248794555664
0.0,19.33650016784668
0.0,20.025203704833984
0.0,20.642654418945312
0.0,21.236356735229492
0.0,21.896751403808594
0.0,22.621274948120117
0.0,24.165117263793945
0.0,25.026208877563477
0.0,25.85418128967285
0.0,26.560781478881836
0.0,27.150676727294922
0.0,27.717885971069336
0.0,28.218517303466797
0.0,28.655132293701172
0.0,29.074953079223633
0.0,29.43386459350586
386.4859619140625,29.77897071838379
383.075439453125,123.59507751464844
383.075439453125,123.869384765625
386.4859313964844,124.13314056396484
389.89642333984375,124.4315185546875
386.4859313964844,124.76318359375
383.075439453125,125.03732299804688
372.8439636230469,125.25616455078125
355.79180908203125,125.33229064941406
355.79180908203125,125.18167877197266
325.0979919433594,124.81304168701172
311.4560241699219,124.27953338623047
297.8143310546875,123.58749389648438
294.40386962890625,122.7430191040039
294.40386962890625,121.88626098632812
287.5828857421875,120.9729232788086
280.7621765136719,120.00519561767578
253.4785614013672,118.89563751220703
246.65757751464844,117.64969635009766
236.42640686035156,116.36215209960938
236.42640686035156,114.9898452758789
222.78443908691406,113.49126434326172
215.9637451171875,111.9607925415039
188.6801300048828,110.31013488769531
0.0,108.54391479492188
0.0,106.71133422851562
0.0,104.85971069335938
0.0,102.90025329589844
0.0,100.79234313964844
0.0,98.58645629882812
497.1041259765625,96.28636169433594
483.46246337890625,224.7519073486328
469.8207702636719,222.2741241455078
456.1788024902344,219.71258544921875
439.1266784667969,217.0257568359375
422.07452392578125,214.4422607421875
411.8430480957031,211.60003662109375
401.6118469238281,208.7328338623047
387.96990966796875,205.79684448242188
374.3282470703125,202.79473876953125
360.68658447265625,199.7290496826172
347.04461669921875,196.6022186279297
329.9924621582031,193.371826171875
309.5298156738281,189.9971160888672
295.88787841796875,186.57313537597656
282.2462158203125,183.101806640625
268.60455322265625,179.58493041992188
251.55238342285156,175.97950744628906
234.4999542236328,172.2889404296875
217.4477996826172,168.51649475097656
196.98516845703125,164.62057495117188
0.0,160.60592651367188
0.0,156.4770965576172
0.0,152.28326416015625
0.0,148.02691650390625
469.27899169921875,143.71044921875
452.226806640625,263.68194580078125
431.7641906738281,259.20733642578125
418.1225280761719,254.72579956054688
407.89105224609375,250.28233337402344
397.6597595214844,245.87548828125
387.4284362792969,241.5038299560547
380.6074523925781,237.21080017089844
366.9657897949219,232.90382385253906
353.323974609375,228.58346557617188
336.2718200683594,224.2054443359375
319.2195129394531,219.77200317382812
302.1673889160156,215.28526306152344
285.1150817871094,210.7472686767578
271.4732971191406,206.2047576904297
251.0106658935547,197.1103515625
210.08538818359375,192.28660583496094
189.6227569580078,187.37982177734375
0.0,182.39317321777344
0.0,177.37451171875
0.0,172.36981201171875
0.0,167.28903198242188
0.0,162.1798553466797
0.0,157.04336547851562
0.0,151.92538452148438
0.0,146.8699493408203
0.0,141.8746795654297
0.0,136.84771728515625
0.0,131.8350372314453
0.0,126.83611297607422
0.0,121.89515686035156
0.0,117.05471801757812
0.0,112.26615905761719
0.0,107.5274887084961
302.7139892578125,98.41429138183594
295.8931579589844,212.83775329589844
289.07232666015625,208.4458465576172
289.07232666015625,204.22283935546875
289.07232666015625,200.1622772216797
285.66180419921875,196.21310424804688
285.66180419921875,192.4158477783203
278.84100341796875,188.6750946044922
272.02001953125,184.9886932373047
268.6095275878906,181.39932250976562
265.1991882324219,177.947998046875
254.96786499023438,174.4503631591797
244.73655700683594,170.95297241210938
237.91558837890625,167.5005645751953
231.09475708007812,164.09141540527344
227.68426513671875,160.76861572265625
224.27392578125,157.52886962890625
220.86343383789062,154.36895751953125
214.04246520996094,151.24105834960938
200.40081787109375,148.05441284179688
196.9903106689453,144.99032592773438
0.0,141.8202667236328
0.0,138.6826171875
0.0,135.62088012695312
0.0,132.67691040039062
0.0,129.7118682861328
0.0,126.86087799072266
0.0,123.94048309326172
0.0,121.04288482666016
489.8236083984375,118.12244415283203
483.0027770996094,237.26913452148438
472.77130126953125,234.34866333007812
469.3609619140625,231.49574279785156
459.129638671875,228.75254821777344
455.71917724609375,223.2274169921875
445.4878234863281,220.4888916015625
435.25653076171875,217.72140502929688
428.4356994628906,215.06036376953125
418.2042541503906,212.27786254882812
411.3834228515625,209.51284790039062
404.56256103515625,206.76466369628906
397.7416076660156,204.0326385498047
390.9207763671875,201.31617736816406
380.6894836425781,198.5699005126953
373.86865234375,195.9292449951172
363.6371765136719,193.16635131835938
356.81634521484375,190.42018127441406
349.99554443359375,187.69012451171875
343.174560546875,184.97552490234375
339.76422119140625,182.32058715820312
336.3537292480469,179.72299194335938
329.53289794921875,177.13577270507812
322.7119445800781,174.5585479736328
315.89111328125,171.9909210205078
305.6597900390625,169.38775634765625
298.83880615234375,166.79518127441406
288.6075134277344,164.16802978515625
278.3761901855469,161.5076446533203
268.1448974609375,158.81529235839844
257.91357421875,156.09219360351562
251.09275817871094,153.38430786132812
240.8614501953125,150.6462860107422
234.0404815673828,147.92404174804688
593.9955444335938,145.26174926757812
587.174560546875,266.6133728027344
580.3536987304688,263.976318359375
570.1224365234375,261.306396484375
559.89111328125,258.6048889160156
553.0701293945312,255.91773986816406
546.249267578125,253.24441528320312
539.428466796875,250.5843963623047
529.197021484375,247.89239501953125
512.1448974609375,245.0801239013672
491.6822814941406,242.107421875
467.8091735839844,238.93572998046875
450.75701904296875,235.66220092773438
437.115234375,232.33554077148438
416.6526184082031,228.8682403564453
396.1900329589844,225.26571655273438
372.3169250488281,221.48841857910156
355.2646484375,217.63258361816406
341.62298583984375,213.74598693847656
331.3916931152344,209.87460327148438
314.33941650390625,205.9282989501953
304.10809326171875,201.99948120117188
290.46630859375,198.042724609375
273.4141845703125,194.0143280029297
259.77239990234375,189.96182250976562
246.1306915283203,185.88613891601562
232.48890686035156,181.78814697265625
222.25759887695312,177.7135009765625
208.61581420898438,173.6165008544922
198.38450622558594,169.5428009033203
191.56369018554688,165.5362548828125
